NAME20,len_tot_m,len_tot_mi,pct
"Barnstable Town, MA",47243.39671885566,29.355685744536697,0.04003267624445762
"Boston, MA--NH",796328.6230474922,494.8156659157348,0.6747856455023153
"Ipswich, MA",5819.655678192072,3.6161663871689784,0.004931406456773623
"Leominster--Fitchburg, MA",34971.79955724427,21.73046878556994,0.029634082783942917
"Providence, RI--MA",160242.3060410367,99.56995275157873,0.13578465571773352
"Worcester, MA--CT",43023.249331952386,26.73340773131934,0.03645664645453431
NonUZA,92491.83964566025,57.47176467284823,0.0783748868402427
